X Y Z Doppler RCS Label Mahalanobis_Error
23.731911 4.144186 -0.491272 -0.538977 16.760000 0.000000 0.293652
23.641775 3.934974 -0.485423 -0.519542 14.860000 0.000000 0.626361
21.174137 3.841621 -0.482392 -0.589181 13.990000 0.000000 0.547262
22.028482 3.773391 -0.479402 -0.603814 10.470000 0.000000 0.775441
21.098063 3.874131 -0.477079 -0.551171 12.600000 0.000000 0.078943
23.423618 4.072868 -0.475731 -0.589504 14.380000 0.000000 0.541868
21.008125 3.813859 -0.474256 -0.610015 14.440000 0.000000 0.892347
21.359617 3.859269 -0.473574 -0.603715 9.240000 0.000000 0.786774
21.230997 3.964969 -0.472888 -0.603727 13.230000 0.000000 0.795734
21.385578 3.865054 -0.472052 -0.564206 11.800000 0.000000 0.132690
23.232416 4.189420 -0.469618 -0.610133 7.580000 0.000000 0.892357
21.451576 3.936013 -0.465294 -0.532116 14.570000 0.000000 0.394730
18.401287 6.858495 -0.458927 -0.546053 18.379999 0.000000 0.236779
37.449837 2.191335 -2.547305 -0.532869 9.870000 0.000000 0.480636
30.631495 -5.993075 -3.644578 -0.525629 9.650000 0.000000 0.358271
36.926224 -4.556759 -3.587250 -0.576049 8.400000 0.000000 0.342627
30.759684 -6.010278 -3.452027 -0.525634 11.680000 0.000000 0.364744
30.889921 -7.230260 -3.424113 -0.484907 12.470000 0.000000 0.962013
30.700668 -6.783186 -3.411213 -0.546640 9.960000 0.000000 0.032550
37.247246 -2.518722 -3.407492 -0.575163 8.650000 0.000000 0.264523
36.329548 -3.474070 -3.405354 -0.543554 12.550000 0.000000 0.230854
30.875912 -6.028376 -3.360743 -0.525639 8.870000 0.000000 0.367839
37.055122 -4.564942 -3.353903 -0.576051 6.910000 0.000000 0.337450
31.091547 -10.385026 -3.322080 -0.569843 14.910000 0.000000 0.689912
36.424744 -3.550044 -3.294554 -0.523570 12.950000 0.000000 0.562181
37.250961 -2.743579 -3.285645 -0.562928 14.180000 0.000000 0.064655
31.771412 -8.466819 -3.276614 -0.458088 13.000000 0.000000 1.338363
30.733618 -6.669572 -3.272925 -0.584414 11.760000 0.000000 0.646051
36.532993 -7.722456 -3.260980 -0.577394 9.970000 0.000000 0.505633
30.593592 -6.101875 -3.243092 -0.576879 10.140000 0.000000 0.486151
30.560806 -5.069784 -3.226144 -0.543000 8.760000 0.000000 0.134985
30.615400 -7.025958 -3.204618 -0.575788 12.000000 0.000000 0.527842
30.656870 -6.317245 -3.183652 -0.556550 10.970000 0.000000 0.160644
30.398300 -4.168046 -3.129489 -0.542442 8.770000 0.000000 0.190539
37.183720 -2.859953 -3.123470 -0.545021 11.040000 0.000000 0.231835
30.317724 -13.026260 -3.117107 -0.462391 14.180000 0.000000 0.803296
30.782148 -7.051288 -3.109360 -0.546716 13.150000 0.000000 0.042766
36.584435 -1.184884 -3.054070 -0.543000 10.570000 0.000000 0.296714
30.545637 -3.795880 -3.048709 -0.543000 11.520000 0.000000 0.201341
30.436342 -4.128875 -3.042517 -0.522792 10.230000 0.000000 0.520347
37.355820 -2.891616 -3.025895 -0.503592 9.010000 0.000000 0.919292
36.746670 -7.612380 -3.024360 -0.525991 9.480000 0.000000 0.358345
31.139610 -10.450453 -3.011812 -0.484764 15.270000 0.000000 0.721383
31.017109 -8.639738 -3.011566 -0.484903 8.970000 0.000000 0.869495
30.764297 -7.547841 -3.006849 -0.532857 13.540000 0.000000 0.153457
30.718954 -7.274502 -3.005054 -0.532968 12.120000 0.000000 0.170505
30.384022 -6.678948 -2.996349 -0.543000 8.770000 0.000000 0.040001
31.696306 -8.437743 -2.979792 -0.458085 7.440000 0.000000 1.345647
30.659557 -6.644471 -2.964571 -0.584412 13.930000 0.000000 0.637858
30.695665 -7.660795 -2.943917 -0.513023 7.480000 0.000000 0.473582
30.541899 -5.548285 -2.935976 -0.542957 13.560000 0.000000 0.116052
30.511044 -4.501536 -2.935594 -0.545889 9.500000 0.000000 0.123547
31.045269 -10.417342 -2.923315 -0.484757 12.320000 0.000000 0.723293
37.333221 -2.898311 -2.917368 -0.555128 9.080000 0.000000 0.067607
30.533804 -3.459415 -2.904630 -0.563873 8.650000 0.000000 0.126759
36.669064 -7.738030 -2.903761 -0.577399 8.980000 0.000000 0.498664
37.295071 -2.789438 -2.900569 -0.543536 7.840000 0.000000 0.262300
37.296898 -2.661659 -2.899963 -0.533749 9.210000 0.000000 0.427323
30.553856 -4.001084 -2.882689 -0.542465 8.740000 0.000000 0.205469
37.070259 -4.482483 -2.867210 -0.555811 8.120000 0.000000 0.009264
30.438183 -8.896930 -2.863315 -0.478446 11.890000 0.000000 0.943917
30.491856 -5.047736 -2.856922 -0.543000 9.970000 0.000000 0.144807
30.682062 -4.459011 -2.844296 -0.515863 13.190000 0.000000 0.626597
30.669563 -5.446175 -2.842690 -0.533562 13.020000 0.000000 0.281323
30.675201 -4.885281 -2.814024 -0.584094 13.080000 0.000000 0.523936
31.937225 -8.090441 -2.808331 -0.517481 8.650000 0.000000 0.396531
32.009235 -7.442528 -2.801702 -0.533457 15.790000 0.000000 0.178846
30.613220 -3.782472 -2.799330 -0.522797 11.180000 0.000000 0.543129
30.803347 -3.483226 -2.795301 -0.464962 10.290000 0.000000 1.514408
37.481476 -2.894628 -2.792030 -0.503593 10.940000 0.000000 0.923424
30.471090 -3.844819 -2.791519 -0.603621 10.820000 0.000000 0.798643
37.411102 -2.794562 -2.787875 -0.543536 7.330000 0.000000 0.264330
36.890053 -7.791231 -2.782980 -0.503523 10.430000 0.000000 0.726272
30.370728 -3.459207 -2.781035 -0.555615 11.290000 0.000000 0.011879
30.379992 -3.357095 -2.778874 -0.555322 13.310000 0.000000 0.020904
37.335239 -2.636674 -2.778421 -0.544927 10.880000 0.000000 0.244875
30.612034 -4.161229 -2.766937 -0.465308 10.030000 0.000000 1.478915
30.600727 -6.285708 -2.754168 -0.543000 8.880000 0.000000 0.075199
30.635523 -4.513289 -2.745818 -0.545892 8.210000 0.000000 0.128619
30.314693 -12.353606 -2.736942 -0.519365 11.530000 0.000000 0.061973
30.562769 -4.540030 -2.732291 -0.566310 14.910000 0.000000 0.211132
30.922363 -11.199699 -2.708589 -0.520228 10.370000 0.000000 0.063407
30.751942 -6.346450 -2.696428 -0.574025 7.990000 0.000000 0.438827
31.842455 -8.063941 -2.694134 -0.517476 12.280000 0.000000 0.398874
37.441410 -2.363459 -2.674533 -0.533702 8.580000 0.000000 0.438505
37.383404 -2.840451 -2.661442 -0.574916 8.650000 0.000000 0.254472
27.254679 -16.473124 -2.657715 -0.522669 13.660000 0.000000 0.796600
30.384548 -12.826970 -2.629233 -0.552338 11.800000 0.000000 0.652347
37.404434 -2.648697 -2.627028 -0.543000 9.980000 0.000000 0.278981
30.862350 -8.625059 -2.619438 -0.541339 8.930000 0.000000 0.059249
30.887932 -8.496236 -2.618935 -0.532407 9.440000 0.000000 0.099555
37.204941 -2.418126 -2.617388 -0.543000 8.920000 0.000000 0.283687
30.676624 -5.016846 -2.609361 -0.573798 13.990000 0.000000 0.355843
31.057211 -10.348132 -2.603947 -0.569837 13.710000 0.000000 0.672556
30.517803 -5.288832 -2.596195 -0.584166 11.910000 0.000000 0.543913
30.830261 -11.164250 -2.593713 -0.520216 10.920000 0.000000 0.065749
30.531157 -5.240708 -2.593368 -0.573835 13.500000 0.000000 0.369950
27.354816 -16.526205 -2.589107 -0.522700 11.860000 0.000000 0.794797
37.533745 -2.565938 -2.588668 -0.523500 9.620000 0.000000 0.604569
37.367374 -2.846923 -2.587848 -0.555193 8.280000 0.000000 0.072952
37.260498 -2.839478 -2.580589 -0.555192 9.880000 0.000000 0.072950
37.189213 -2.873300 -2.574441 -0.563118 13.680000 0.000000 0.059212
37.299004 -2.606205 -2.569410 -0.574837 9.790000 0.000000 0.246624
30.259838 -3.223347 -2.556374 -0.594318 9.640000 0.000000 0.615193
37.307011 -2.796087 -2.555300 -0.544887 8.430000 0.000000 0.245095
30.814497 -4.468904 -2.554203 -0.515865 8.940000 0.000000 0.633732
30.519279 -5.489141 -2.547536 -0.556470 11.120000 0.000000 0.095765
23.866129 -13.902549 -2.547184 -0.487346 11.830000 0.000000 0.137459
24.852585 -5.882522 -2.544648 -0.486462 7.840000 0.000000 0.937330
30.862568 -5.642627 -2.543108 -0.484791 12.210000 0.000000 1.086392
30.965662 -8.349816 -2.534126 -0.526103 9.890000 0.000000 0.218885
24.139545 -14.005711 -2.533996 -0.405586 10.300000 0.000000 1.225520
30.277271 -6.433006 -2.533265 -0.542138 10.370000 0.000000 0.079524
37.303677 -2.639379 -2.532813 -0.543000 11.620000 0.000000 0.280280
30.666626 -4.784449 -2.528110 -0.555733 10.960000 0.000000 0.042936
30.809435 -6.988147 -2.519501 -0.484896 10.640000 0.000000 0.998671
31.008707 -8.419947 -2.517914 -0.484909 9.740000 0.000000 0.896718
30.918962 -6.362939 -2.504930 -0.512963 8.220000 0.000000 0.577529
30.413015 -3.857857 -2.499528 -0.563964 7.200000 0.000000 0.136505
30.776665 -6.522783 -2.490816 -0.512969 8.240000 0.000000 0.565218
30.562515 -3.705088 -2.466809 -0.524995 7.580000 0.000000 0.517012
30.808414 -7.443204 -2.463757 -0.543000 12.560000 0.000000 0.005498
37.435040 -2.556591 -2.460459 -0.523499 9.590000 0.000000 0.606328
24.957205 -8.295109 -2.451937 -0.487500 12.250000 0.000000 0.684080
37.219551 -2.297705 -2.449633 -0.574728 9.120000 0.000000 0.236700
30.935505 -6.402852 -2.447494 -0.503344 10.840000 0.000000 0.735587
37.306767 -2.388566 -2.447105 -0.564949 7.460000 0.000000 0.076453
30.666477 -4.735027 -2.437462 -0.566420 12.280000 0.000000 0.215508
30.856358 -6.370789 -2.436961 -0.533316 9.780000 0.000000 0.240431
30.598749 -4.018351 -2.434814 -0.604426 10.680000 0.000000 0.810854
23.852221 -13.956956 -2.432462 -0.450347 7.950000 0.000000 0.468211
30.511623 -3.089885 -2.432108 -0.573569 11.330000 0.000000 0.262595
30.681074 -4.875212 -2.431225 -0.546294 12.010000 0.000000 0.110732
23.719328 -13.967038 -2.419085 -0.494309 9.610000 0.000000 0.272999
36.620476 -6.980365 -2.414362 -0.512995 9.390000 0.000000 0.614278
30.846178 -6.879371 -2.413874 -0.547602 12.150000 0.000000 0.029455
37.279015 -4.062927 -2.411369 -0.515398 7.840000 0.000000 0.700027
30.736992 -5.370714 -2.403773 -0.564356 15.160000 0.000000 0.214121
30.661964 -5.172684 -2.400891 -0.564300 15.030000 0.000000 0.202947
30.327305 -4.354274 -2.392197 -0.603284 9.900000 0.000000 0.809003
30.471205 -6.120995 -2.390563 -0.604773 12.160000 0.000000 0.931433
30.514259 -4.863773 -2.389498 -0.513262 9.570000 0.000000 0.657408
23.976135 -13.956666 -2.382425 -0.487359 10.950000 0.000000 0.132353
30.877192 -7.646051 -2.367874 -0.543000 11.630000 0.000000 0.006245
30.865042 -8.694560 -2.367270 -0.565589 9.980000 0.000000 0.461665
30.577175 -3.381112 -2.366550 -0.543463 11.310000 0.000000 0.226525
27.339020 -16.569061 -2.365698 -0.456778 13.310000 0.000000 0.293230
30.474783 -3.180299 -2.362821 -0.523503 10.730000 0.000000 0.564194
31.233549 -7.050162 -2.361227 -0.486797 7.300000 0.000000 0.973074
30.355639 -3.479512 -2.357840 -0.594330 10.640000 0.000000 0.620762
30.364147 -3.359069 -2.350393 -0.543460 9.410000 0.000000 0.226508
26.541716 -3.355446 -2.337144 -0.575782 7.810000 0.000000 0.335518
30.698198 -5.654417 -2.329161 -0.546300 7.910000 0.000000 0.069427
30.627632 -4.640760 -2.327245 -0.604533 10.170000 0.000000 0.839978
31.025848 -8.455256 -2.320993 -0.522022 9.680000 0.000000 0.283340
37.460808 -2.380240 -2.317355 -0.542717 9.800000 0.000000 0.293840
24.291071 -10.381073 -2.316209 -0.488204 13.360000 0.000000 0.387872
30.793364 -4.913005 -2.314822 -0.603701 11.040000 0.000000 0.838403
37.436893 -2.696340 -2.313163 -0.603545 8.330000 0.000000 0.720208
30.667881 -5.015642 -2.310374 -0.603275 13.420000 0.000000 0.837951
37.262909 -2.562988 -2.310112 -0.573518 10.380000 0.000000 0.220414
30.606892 -5.347887 -2.307304 -0.533412 13.130000 0.000000 0.299853
30.356577 -4.392335 -2.302948 -0.584020 11.270000 0.000000 0.489915
30.697643 -4.853135 -2.301321 -0.542357 11.550000 0.000000 0.179714
37.223049 -2.681092 -2.299978 -0.603545 10.240000 0.000000 0.720211
30.524971 -4.718469 -2.299938 -0.564178 9.960000 0.000000 0.176216
30.664206 -6.371309 -2.294440 -0.584362 12.360000 0.000000 0.604976
30.592754 -4.978915 -2.293807 -0.522787 13.430000 0.000000 0.496195
24.875099 -8.303505 -2.285433 -0.501233 11.980000 0.000000 0.456835
30.869280 -8.982393 -2.284876 -0.549140 7.840000 0.000000 0.211418
24.845324 -8.102205 -2.283345 -0.520396 11.260000 0.000000 0.160915
30.980585 -10.312228 -2.281705 -0.569830 7.750000 0.000000 0.666165
30.758099 -6.834134 -2.281563 -0.603889 8.760000 0.000000 0.957381
31.307974 -10.378842 -2.281121 -0.513204 12.590000 0.000000 0.275553
30.671080 -6.852137 -2.277223 -0.564858 7.580000 0.000000 0.313743
30.588978 -3.188785 -2.270913 -0.523505 12.650000 0.000000 0.566234
30.569075 -3.453702 -2.261041 -0.533795 11.890000 0.000000 0.385706
30.478260 -3.368217 -2.258799 -0.543461 12.510000 0.000000 0.228565
30.462564 -3.442387 -2.253301 -0.533794 11.820000 0.000000 0.385691
23.775904 -13.904173 -2.252424 -0.450345 8.440000 0.000000 0.473032
30.710697 -5.059493 -2.251198 -0.525398 12.070000 0.000000 0.450612
30.992041 -5.656089 -2.247709 -0.484794 10.610000 0.000000 1.092679
30.712709 -5.309865 -2.245798 -0.485995 7.680000 0.000000 1.089369
30.534710 -4.506390 -2.242713 -0.523382 11.480000 0.000000 0.511098
30.693092 -4.117388 -2.236312 -0.533376 14.140000 0.000000 0.365533
25.195768 -8.252914 -2.233986 -0.467814 10.290000 0.000000 1.029517
30.482491 -4.726048 -2.232369 -0.575542 12.400000 0.000000 0.363909
30.404963 -3.176593 -2.231247 -0.583844 9.440000 0.000000 0.432568
30.438574 -2.829257 -2.230912 -0.563759 8.020000 0.000000 0.087355
30.780695 -4.999208 -2.227262 -0.533406 11.180000 0.000000 0.322379
30.601439 -4.239162 -2.226327 -0.583995 13.090000 0.000000 0.478719
25.093325 -8.221910 -2.225201 -0.467799 12.240000 0.000000 1.029477
31.200188 -16.051729 -2.225136 -0.497013 11.500000 0.000000 0.039805
37.397457 -2.722398 -2.220273 -0.554942 8.340000 0.000000 0.084949
30.979961 -8.238144 -2.215803 -0.522125 9.060000 0.000000 0.299307
30.797354 -6.669238 -2.210344 -0.547466 10.080000 0.000000 0.010210
30.749958 -6.719581 -2.210250 -0.567594 9.770000 0.000000 0.347591
30.694944 -4.894648 -2.209872 -0.603700 14.420000 0.000000 0.836481
30.979530 -8.105459 -2.206058 -0.517555 9.440000 0.000000 0.385343
23.966732 -14.012221 -2.205409 -0.450349 11.490000 0.000000 0.474756
30.870501 -7.230818 -2.204502 -0.557076 9.750000 0.000000 0.206625
37.347431 -2.446310 -2.201945 -0.533276 8.530000 0.000000 0.449929
30.735750 -6.076129 -2.201605 -0.573977 11.950000 0.000000 0.411621
23.808659 -14.121231 -2.201337 -0.515339 10.140000 0.000000 0.632010
31.016964 -9.675845 -2.198585 -0.521301 8.850000 0.000000 0.196030
37.276779 -2.384235 -2.198523 -0.583716 10.330000 0.000000 0.383989
30.666613 -5.232710 -2.198014 -0.522787 13.300000 0.000000 0.484851
30.747667 -5.988035 -2.197759 -0.564552 10.620000 0.000000 0.249894
37.360981 -2.371035 -2.194732 -0.542717 8.980000 0.000000 0.295321
30.630562 -6.055777 -2.194123 -0.573975 11.410000 0.000000 0.411617
37.337154 -2.686290 -2.189897 -0.603545 10.480000 0.000000 0.718716
37.236492 -2.578364 -2.189280 -0.603370 11.480000 0.000000 0.713595
32.693890 -4.911963 -2.188926 -0.514034 8.600000 0.000000 0.665254
37.253979 -2.364264 -2.188449 -0.542717 9.940000 0.000000 0.295321
27.674475 -16.452089 -2.186430 -0.456854 11.560000 0.000000 0.336905
30.699825 -6.630111 -2.181508 -0.603867 8.210000 0.000000 0.942464
27.581236 -16.399309 -2.179204 -0.456834 11.280000 0.000000 0.336886
27.452345 -16.181023 -2.165679 -0.484554 8.150000 0.000000 0.103342
30.815105 -4.755518 -2.157709 -0.503592 12.810000 0.000000 0.830224
30.736919 -4.552715 -2.155786 -0.503605 12.110000 0.000000 0.839530
27.238464 -16.428753 -2.154706 -0.520656 11.120000 0.000000 0.750917
30.657434 -4.350995 -2.153780 -0.503615 9.380000 0.000000 0.848552
30.721214 -5.424918 -2.138771 -0.523197 14.280000 0.000000 0.468867
30.427114 -3.073864 -2.134602 -0.573569 10.000000 0.000000 0.256755
30.393776 -3.083587 -2.130051 -0.603320 8.900000 0.000000 0.749782
30.600414 -5.376710 -2.128698 -0.575651 11.960000 0.000000 0.398047
31.759506 -9.146975 -2.126823 -0.494694 8.430000 0.000000 0.701013
30.582581 -5.594057 -2.125949 -0.523140 12.540000 0.000000 0.458624
30.908642 -7.382924 -2.124111 -0.525935 7.760000 0.000000 0.300119
30.594658 -4.373477 -2.122175 -0.573710 13.230000 0.000000 0.313046
24.807325 -8.174883 -2.121671 -0.543000 13.810000 0.000000 0.218973
30.568354 -5.037273 -2.120556 -0.546409 14.390000 0.000000 0.104769
31.123415 -8.497965 -2.117872 -0.502728 8.620000 0.000000 0.604868
24.913141 -8.286070 -2.114773 -0.520240 13.290000 0.000000 0.149697
23.723860 -14.067406 -2.106823 -0.515332 11.550000 0.000000 0.629745
30.596176 -4.876254 -2.105563 -0.603700 14.050000 0.000000 0.834665
30.829458 -6.959971 -2.104358 -0.556922 12.190000 0.000000 0.184245
31.205826 -10.617366 -2.097738 -0.526396 17.379999 0.000000 0.035088
31.148596 -10.404588 -2.091330 -0.540034 13.750000 0.000000 0.173131
31.103725 -10.584805 -2.090997 -0.526384 21.200001 0.000000 0.035086
31.048578 -9.957709 -2.090944 -0.521125 8.030000 0.000000 0.176803
30.666288 -3.960765 -2.089513 -0.525078 8.770000 0.000000 0.512341
24.486603 -9.453707 -2.088724 -0.541328 9.380000 0.000000 0.356369
30.790327 -6.872094 -2.087551 -0.564860 10.980000 0.000000 0.310020
30.559530 -3.409804 -2.086448 -0.575224 11.270000 0.000000 0.295423
31.046389 -10.372345 -2.084577 -0.540024 13.000000 0.000000 0.173139
31.001616 -10.552239 -2.084255 -0.526372 20.510000 0.000000 0.035083
30.703947 -4.272456 -2.081807 -0.543331 11.820000 0.000000 0.196290
30.679914 -4.330854 -2.079437 -0.523415 12.590000 0.000000 0.523126
37.257275 -2.529839 -2.078884 -0.604103 9.330000 0.000000 0.723338
30.686150 -4.344371 -2.076845 -0.533747 10.870000 0.000000 0.351508
24.845980 -8.105371 -2.075294 -0.533016 7.800000 0.000000 0.043361
37.376072 -2.600849 -2.075230 -0.522846 12.150000 0.000000 0.620744
30.605181 -4.144316 -2.074985 -0.533763 10.750000 0.000000 0.360048
37.276577 -2.487267 -2.074457 -0.563650 8.250000 0.000000 0.052539
30.975239 -6.200517 -2.069860 -0.466366 10.040000 0.000000 1.367726
37.269093 -2.593446 -2.069295 -0.522846 10.570000 0.000000 0.620743
31.221239 -10.342956 -2.067709 -0.513201 17.660000 0.000000 0.279247
30.601086 -4.738361 -2.064348 -0.575545 12.800000 0.000000 0.360594
30.586479 -4.075077 -2.062769 -0.555389 14.440000 0.000000 0.005231
28.839693 -16.035749 -2.062604 -0.563434 8.790000 0.000000 1.286543
27.339418 -16.481604 -2.059583 -0.520683 11.700000 0.000000 0.748943
24.946186 -8.246249 -2.058794 -0.522849 16.219999 0.000000 0.113507
30.495972 -4.180367 -2.053780 -0.604456 14.030000 0.000000 0.812547
30.574644 -4.281834 -2.052544 -0.533382 12.230000 0.000000 0.360058
25.036589 -8.212294 -2.052212 -0.467710 10.550000 0.000000 1.033832
24.916021 -8.207702 -2.049294 -0.543000 15.090000 0.000000 0.216785
30.779736 -6.344058 -2.047540 -0.533312 11.140000 0.000000 0.247833
24.742706 -8.179500 -2.042055 -0.522846 11.170000 0.000000 0.113498
30.540659 -4.557644 -2.039799 -0.603282 13.100000 0.000000 0.810790
27.414499 -16.146294 -2.039750 -0.513593 8.540000 0.000000 0.580871
31.075516 -8.280455 -2.039098 -0.502800 10.800000 0.000000 0.620763
30.434200 -4.508292 -2.038632 -0.533389 9.970000 0.000000 0.348001
30.622471 -4.909563 -2.035790 -0.564229 12.500000 0.000000 0.181507
23.774166 -14.055909 -2.032620 -0.513190 12.310000 0.000000 0.586598
30.657692 -6.694742 -2.026583 -0.567590 10.550000 0.000000 0.344343
31.316422 -10.423815 -2.026206 -0.488375 20.110001 0.000000 0.686520
30.992390 -8.355984 -2.018209 -0.478016 10.130000 0.000000 1.023713
31.231371 -15.961499 -2.009953 -0.532925 7.650000 0.000000 0.620080
30.970478 -7.443767 -2.008873 -0.542022 7.760000 0.000000 0.032272
25.264223 -10.690898 -2.004014 -0.532669 7.640000 0.000000 0.326304
31.387192 -15.867947 -2.002110 -0.543000 9.610000 0.000000 0.767489
30.905037 -10.518531 -1.997746 -0.526360 14.530000 0.000000 0.036449
31.150530 -16.154844 -1.996394 -0.487283 11.460000 0.000000 0.109351
31.260452 -10.417913 -1.995448 -0.495104 14.370000 0.000000 0.574322
30.903175 -8.084539 -1.991768 -0.543000 9.210000 0.000000 0.032699
31.124672 -10.308632 -1.983957 -0.513199 17.990000 0.000000 0.280528
31.288006 -10.553237 -1.980843 -0.543000 14.370000 0.000000 0.229842
30.459698 -3.396678 -1.979883 -0.575222 12.640000 0.000000 0.293654
27.752703 -16.150961 -1.979373 -0.466450 10.160000 0.000000 0.226078
24.753622 -6.659760 -1.977841 -0.522789 7.830000 0.000000 0.276330
31.022747 -10.275407 -1.977488 -0.513196 13.740000 0.000000 0.280529
30.863554 -5.207249 -1.974196 -0.503545 13.470000 0.000000 0.810555
